miRNA	TCGA-D8-A27I	TCGA-A2-A0YC	TCGA-A8-A09Q	TCGA-AQ-A54O	TCGA-AC-A23E	TCGA-E2-A10F	TCGA-E2-A105	TCGA-AC-A3YJ	TCGA-EW-A2FV	TCGA-A7-A5ZW	TCGA-A2-A0EX	TCGA-A8-A085	TCGA-E9-A54X	TCGA-EW-A1IW	TCGA-A7-A0D9	TCGA-A2-A0T7	TCGA-A2-A1FW	TCGA-BH-A8G0	TCGA-A8-A07B	TCGA-A2-A0ES	TCGA-D8-A27R	TCGA-AO-A12B	TCGA-BH-A0BF	TCGA-D8-A1XS	TCGA-E2-A15K	TCGA-AN-A0XP	TCGA-B6-A0IN	TCGA-BH-A0HW	TCGA-OL-A66N	TCGA-BH-A0BJ	TCGA-E2-A1IO	TCGA-OL-A5RV	TCGA-BH-A0B4	TCGA-D8-A1Y0	TCGA-BH-A0BP	TCGA-AN-A0FF	TCGA-A8-A09A	TCGA-AR-A0TV	TCGA-AN-A0AK	TCGA-A2-A04V	TCGA-B6-A0X4	TCGA-D8-A1Y1	TCGA-BH-A0H3	TCGA-B6-A408	TCGA-AR-A1AW	TCGA-A8-A07P	TCGA-S3-A6ZG	TCGA-BH-A0BV	TCGA-E9-A22A	TCGA-BH-A18U	TCGA-OL-A66K	TCGA-A8-A07F	TCGA-B6-A0X5	TCGA-B6-A0RQ	TCGA-E2-A576	TCGA-A2-A25E	TCGA-A2-A0ET	TCGA-A8-A08I	TCGA-EW-A2FW	TCGA-A2-A1FV	TCGA-BH-A0C7	TCGA-AR-A5QN	TCGA-GM-A2DN	TCGA-BH-A8FY	TCGA-BH-A0B1	TCGA-EW-A2FS	TCGA-EW-A6SC	TCGA-EW-A3E8	TCGA-EW-A1OZ	TCGA-A2-A1FZ	TCGA-E2-A10C	TCGA-BH-A0BR	TCGA-AN-A0AS	TCGA-A2-A0CR	TCGA-A2-A0CW	TCGA-B6-A0IP	TCGA-OL-A6VQ	TCGA-A8-A099	TCGA-D8-A1X5	TCGA-PE-A5DD	TCGA-A8-A09E	TCGA-A2-A4RW	TCGA-AR-A0TZ	TCGA-3C-AAAU	TCGA-D8-A1XV	TCGA-BH-AB28	TCGA-EW-A1PC	TCGA-D8-A1XM	TCGA-AC-A3OD	TCGA-AC-A7VB	TCGA-A7-A0CJ	TCGA-AO-A0J3	TCGA-A2-A0ER	TCGA-A7-A4SB	TCGA-BH-A18L	TCGA-BH-A1EV	TCGA-D8-A1J8	TCGA-AO-A0JG	TCGA-D8-A1XB
hsa-miR-10a-5p	14.991146109109735	14.248435535138245	13.036471293320721	14.277756945677448	14.298181703768154	14.12306560835213	13.39803465170445	15.94417947800786	14.225620887668313	15.664522724796958	14.367610884621474	12.606219644065938	13.742156781472383	14.358635253063571	15.679694114019425	14.46217008493201	13.127053022350273	16.132531587118667	11.644204302061201	14.972525902196791	14.783197641142914	12.653420462119705	13.823748864392774	14.20942976309805	16.03297807232431	16.16649401484789	12.887678760085091	12.214320290931957	13.987582374563228	16.862930615360778	14.037094354643203	15.705557522158921	13.97875224998559	17.777586092589083	14.448040705472307	14.179858875873718	14.219321120938492	12.62165607433681	12.411490962025157	12.300166079140139	16.031148567745642	17.220728670903846	14.829510602359052	12.706133548899338	12.752702660964426	12.714108946779067	13.739659708122087	14.431101075344007	15.582784138919093	13.975822853844665	17.0914239292674	13.177708378151127	12.689458534204912	14.347270060943101	13.917052531685586	13.715465313689176	17.169099405895572	12.182485658321315	13.87020028295062	13.403732734085581	14.74189536702522	16.128320520568476	15.284594600759503	11.814928623267242	13.691036463395529	14.004868736375881	14.003418660197168	14.273618933189798	13.303969271527526	14.828346697221678	17.980882547458528	14.076741494986232	15.430813301527728	15.652717760730395	15.451032508821799	13.69755794503981	14.137449789058069	16.215279005638077	14.867065832931846	14.548481910333184	12.696266375549664	14.64643302853918	12.913396432835327	16.817738968569184	16.935752961721555	13.54116003536427	14.101352717074223	14.705394070648412	15.285001193211695	14.177200713390992	12.88974533762413	11.412533211721913	13.16780742443692	13.79137187121775	15.152053387707998	15.413279673181236	14.482125994009758	14.003950714131175	14.442171490079163
hsa-miR-103a-3p	14.914230738744019	14.986798034172915	14.698544420866696	15.239518198125094	13.493394092731815	13.753235112546248	14.177792132561727	14.56901812720989	13.950080581683203	14.702183172468999	13.881810496306862	14.461955518613191	14.926013069385771	13.87723147725891	13.85689568167445	14.280465305876973	15.697446001114	14.085434180387463	13.257747052417052	13.488453254387842	14.612842771459364	13.611295871266487	14.165020904467855	13.828358163566497	14.190215145355559	14.386731020846858	14.140559371070143	14.191006377845685	14.995119547146944	13.000462580428037	13.738009379880818	14.754352650864286	13.359995143428511	14.057708090550298	12.68368353571972	15.059605041332743	15.0854871731323	12.546139513379764	14.736109129045788	15.77996113168348	13.737880024266719	13.779553465624206	13.577665930147198	14.581882917448878	14.752181154885358	13.937247127947362	14.232788592350273	13.504177579581722	13.39624399067066	15.64970117536012	14.468448426168562	14.284393103241285	15.478359777529157	13.447564432818991	16.886932655475153	14.649289510269941	14.386307306724465	14.334345403324527	12.937849338971882	14.464665442761307	13.430104449063254	15.48512206236018	13.809153828828842	15.532030204312742	13.948114707481261	13.089596231246164	15.156127055208728	15.494971549569124	14.052255547706089	14.2990920976759	13.636215942149446	13.04228774941057	12.982442114804417	13.841359537763902	15.739983060221894	13.59672779825854	15.260245282667887	12.950488335966952	14.41211935203783	15.754022297814153	13.127371446294157	15.321997557580238	14.407696862625572	14.624593941009245	13.223482447986706	14.245207560541804	14.725606551249122	15.051165367896749	14.499845524365304	15.934499657197446	15.429841828723108	14.616053467195302	14.933176874910938	14.635071579274065	13.694859215848664	13.12649520635396	13.692913800230365	13.846505635917481	13.199871452411072
hsa-miR-183-5p	14.110266580370604	14.118595060272412	14.519069278097763	14.083304450236207	13.050341903770653	14.306993514105894	15.017727820834319	14.211577731437345	12.836860406295326	12.67708965315873	13.237511029024148	12.977289336072943	14.958062468116891	13.296058691787398	11.38871565054268	13.14348909492059	14.154403053845025	12.002728768041887	14.423931749258797	12.64689046266664	14.116421310053582	13.123972709602763	12.977776405641563	12.837991395579149	14.276875578051628	12.7915255264516	16.33768946042132	12.178629214448605	14.049029075118293	14.578735661834157	14.32489295863267	13.345151325073365	14.769090626049717	14.84615206207305	13.40412216317161	14.412772248100701	14.517700665926375	11.603857806642335	14.71035663754358	14.654532865763048	15.297258578577887	13.965559578820164	12.922941348846143	13.95508086347038	14.808146805557351	13.987969050844383	12.251457997400761	12.51392712534596	12.955091873122262	14.146779977552262	13.584633770763565	14.856566135462774	15.345358730960957	13.392349442527621	15.296208507153317	14.233443926768171	13.514049119886954	14.37182280445835	11.364053972077885	14.897711802047096	13.63665595372939	15.269555008949114	11.989217304338819	14.166061514653618	14.855398609039732	13.428000320915269	14.576054977127555	13.466207670972185	14.563401870971667	14.721797042065358	14.674938780761108	15.15729345519828	12.063096141002411	12.851498088069725	15.01738950050722	13.353148354898483	13.173024061233303	13.202718913884018	15.61529470175714	15.822002574023069	13.337262322907094	15.836820223166148	15.228845580385386	14.8277190276567	14.572348409815204	13.085801397217335	13.430123864682788	13.649784992378661	14.978336741589773	15.091808144513095	16.11596723945262	16.134519570946487	14.448364324264695	13.869660759677405	10.899072945982129	12.028152803547991	14.942615138355645	14.506045452553256	12.384555938459732
hsa-miR-30a-3p	15.46344819275741	11.033673349797255	9.64855359352687	12.763160948647414	13.783471285284568	13.771879398658267	11.734435560854054	13.953457711403427	12.733184411413244	13.659525129167433	13.59739192851644	15.101324374203646	13.586398290081766	13.270574257936484	13.370457765406146	13.240744314054547	14.495747584178247	14.365783447226926	16.265016290984562	15.15278600652194	12.617393441891137	14.179438081083857	11.578467918948267	14.798544714713985	10.958296598758636	13.315885708235777	13.24777012423083	15.341935005586622	14.11984131721847	13.872648542356828	14.178926310225345	13.665782065117822	14.929097194687197	14.187046600298443	12.70380420764573	13.477957658477532	13.176404159372574	15.75968455685419	9.984608830423301	14.240146808414126	13.187050166436764	11.870678408059266	14.613196313301048	14.03610839280325	14.705179769816782	14.565403024277071	14.115207692824846	14.561796235890435	12.208399047709904	11.05201621692241	14.3990786611046	13.26270947383685	13.560037584288466	14.588558813764928	13.51389392029109	14.437695717487124	13.598676387675356	13.423135215119126	12.84450932631136	13.56336300008839	14.377423225062346	13.40993747819262	14.420831343533182	14.29388962549181	13.907426516750979	13.542591400404465	13.821969064028563	12.400187939479679	12.63173888594808	14.833413021499792	13.255120244742368	12.10528168498062	14.829011674956755	13.069359123195422	11.40813668445621	15.641869628719945	14.414431933221902	14.069103911283037	12.806394562403257	13.04946886564107	14.300097179635031	12.576090374808587	15.74812182981078	11.43325238920805	15.212169665541802	13.822552093544044	11.870072488493262	13.714911719343366	15.05643294287847	10.660405694221415	14.283420819166544	12.472439548980432	14.42238229349204	14.881962075668733	14.533043370499875	14.648841306660744	12.840958810325848	14.00110762806335	14.415812320071854
hsa-miR-375-3p	10.79321072266144	15.000863759740355	13.815648434173369	14.18666001684809	12.880818273161106	11.598275315212591	16.589243981205456	16.81331507146759	15.538970268740123	11.18189175816544	12.719249025945775	12.688231014546956	15.901740785338177	10.584242387320586	9.919507912070538	13.53849298560757	14.389200859193194	11.048980761846035	15.96168707381071	13.873002970657707	15.01505456594895	15.685670012486193	9.549833612545273	9.879665520659135	14.386855281551084	13.262783071314702	16.911147292547543	11.855205250048412	15.711685128584142	13.23606328000164	9.41513886530505	14.154233992908036	11.997976634371641	9.279206922897105	14.693931320096485	16.228500626998326	14.177708762004906	16.566580529551626	16.676922910901542	10.69813442187356	17.342297738637605	12.84537302974705	8.727983913310869	14.007550820031163	12.59333937570233	16.034970314807076	13.930680873293495	13.604048088835656	15.264015581456704	13.663353329419158	14.348659683865602	14.220935589321993	17.332102166031124	13.14592923880285	15.346322877737169	16.548069749422428	17.45772739525251	14.859809515745388	16.721408780846208	12.31858360295614	9.674681391344627	14.45357686432511	13.729887456764743	15.69503403269029	15.103918445563975	14.62111751653358	12.48384344873749	12.499980052657673	10.857406849909209	13.73291226715099	13.534715723086807	15.100409675717648	11.405292872851982	15.925137906538907	14.371051550223658	13.441314752797659	13.781685252392288	17.27975481523951	14.107367741080122	15.339089332517695	14.836519186823637	12.214064627976658	14.651190856707863	15.072810565755534	15.546580550615486	14.492590342716058	16.01077080344121	11.24650237132265	16.18135967324837	16.174013485347878	15.912618032555507	15.987233103118369	15.474298764940395	13.731790076125634	12.51104238805635	10.897425807238697	14.577657806965556	16.329831180987426	12.801658409723995
hsa-miR-200c-3p	13.259311032478188	14.358953345430683	14.051912726866288	13.003305579057582	13.372939422589315	12.76682377267739	13.976102169933778	13.171377306737746	13.487801348595747	12.754707340406819	12.966573186153521	11.798154801245568	14.076087826627926	12.79095867342844	4.8066477437787105	12.381288584593243	14.212317638139979	12.272748123775655	12.736139562786262	12.502887999521423	14.307231545769898	14.496451600306841	13.107213362114054	12.64519739115475	13.641074020028455	13.612565334320673	13.751916976217998	13.582316599256854	13.675548716216877	12.04833905891392	13.615655180323296	13.585117159308624	13.366449553780969	13.820064462314278	11.06294385691173	13.264880384131821	14.990296403609964	12.886316343563552	14.381705879945548	13.75083707628609	13.88345701791326	12.810043311320374	12.785360304618903	13.786057231646456	12.59713509259089	13.71602714938168	12.914203429554487	13.161059378317109	11.659051084419616	13.27285684800686	12.905992854633315	13.017653758133404	14.06620432236717	12.96860571414645	14.834319664344365	15.176041061438388	13.522216101209658	13.431861552368243	13.566533682848705	13.545398680632696	12.816389267333836	13.693199678244794	12.89794025531253	14.680680592006052	13.50693075138509	13.282571993732079	12.303767038160359	13.877008794245992	13.639448988551624	13.212480094520684	13.816605352927636	13.863587109310902	12.316810937991209	12.813668454065848	14.626451546583	13.17243146308249	13.433474409599613	13.18810337524825	13.589149367607178	14.586064673427934	12.241343067973608	13.550218063512823	13.311792044316372	13.81496749652815	14.047883790199887	13.38792130805784	13.1224507250149	12.128746794596816	13.849648253140629	14.482937427425313	13.87853400996787	13.573309572668476	14.012852037036192	13.462894018914131	11.874631686226742	11.815128076021248	14.109877205998451	13.318112755879001	12.197597660930006
hsa-miR-101-3p	12.709064614314206	13.312352947014114	13.452263522672794	12.687060690338523	13.087468265828479	14.081745730873408	14.1803073699021	14.18389794383389	14.002793771071348	12.952317848430713	12.973320092370393	11.819410525802118	12.423237944615593	12.69826226882927	12.641399388742053	13.703157097848042	13.456022435889672	13.816812979579408	11.316544376602186	14.033454139774816	12.944524838211802	13.612342218083601	12.720577769789598	12.699098039928716	12.972452439033132	12.280568722903404	12.74467371590499	13.585422912442422	12.89632945274533	13.619167170071735	13.86431826963052	13.800228013919824	12.164807887010491	13.284602414714294	13.364901888196052	12.922860740380369	12.595805393358845	13.668193829604279	12.169382593456177	12.226482754353933	13.220376386498028	12.466336926018586	13.307434491017933	12.38858086502148	13.552656393582994	12.318961765458006	14.14098232296713	13.244160687033038	13.165392026468359	12.585344916285479	12.9134966540221	11.980134288110332	13.138387852564687	14.228987440922428	12.956407117565693	10.952252248055212	12.307870161795767	13.350180279224366	13.617438066803002	14.718808489022008	13.48163560029554	13.457200196166799	14.161835454829832	14.362722076433364	14.044833358812522	13.57074524440031	14.002330692418713	13.221804042812284	12.564890027866612	13.050795765524771	12.79153841109945	12.480585402523191	11.81371931044956	14.675572592209633	13.887606323554182	13.247617686791452	13.723570901831621	11.993404417260157	12.558136813431506	12.156723572965166	12.177636315874327	12.606724948345732	12.462120982102407	14.564836426501587	13.148514163398016	14.069570487898753	13.438344391218562	13.466976154015054	12.989433117479894	14.605472938864887	13.007085459153444	13.354242754387057	12.309668887716374	12.81938510008331	13.268747284919156	13.08226544920175	12.573358051471693	13.625960239672802	13.076653357979744
hsa-miR-25-3p	13.104908550488291	13.061406447137243	14.739095986629556	12.52757046113399	12.727531171952686	12.075470897023932	12.792378500611266	12.548708948790223	13.280629862408466	12.876415781999878	13.214007898140094	13.646374610370767	12.993688399085027	13.026544923939955	14.355328014765465	12.686287214083737	12.20401282927526	13.052127501538841	14.416159918763322	12.756802677125881	13.68667100013165	12.267972516229229	12.556673032294317	12.970005385004852	13.272551034551965	12.291841187017063	12.355692156946372	14.253452963822014	14.374000624804324	12.868301419014834	12.64339368861009	13.350362286148322	11.945643574623785	13.021991409908678	13.18990957029744	13.16121815951512	12.876945874794234	12.78716191339036	14.4961300887292	12.026184520990288	11.720173375212951	13.265841529466742	12.107481477592412	12.603572073649845	13.216563912348075	13.88958602706658	13.379319368359521	13.215129029986683	13.603111285978777	13.49538711429734	12.921137104761204	12.333584917288487	12.646947909878813	13.370695094598512	14.38395663482257	14.125391506602705	12.550022446149745	12.970269567226032	14.264508700319924	15.093985522673814	12.930698961031654	12.975150784543015	13.070583749187104	12.580129442278409	13.166417375255223	13.502117581794145	13.531806348755172	13.325592526073503	13.05609573145159	12.527375157795856	13.14298863599893	12.611015371787143	11.766701317997207	13.270972182705679	12.9345281125238	13.258571837552601	13.256931045578124	12.219170303573373	11.696729338262253	13.378205367967736	13.28334892614201	13.086418656669883	13.081883313756782	12.93726000218053	12.5201948179552	12.187430541828668	13.945589187445245	13.396627603158079	13.537290516317146	14.053657993999465	13.143989619482573	13.23414589298234	13.34959719065109	13.573823787943317	12.912714843286757	13.159673001570907	12.807628270014806	12.511296348609754	11.629691565363272
hsa-miR-92a-3p	12.17652448313701	12.235694680501915	13.255902416347194	12.702495610410427	12.941698096429137	11.660046543079542	12.99265078862938	13.020558791484751	13.020366399436407	12.66068881896878	12.178386541013646	12.45959230524394	12.857480790271087	12.214287670248888	13.86267685310589	12.113309989871224	12.807441939531474	12.16379541025986	12.536912754351148	12.830698839337886	13.22568609994656	12.80986737607135	13.159762448006774	13.345194433436212	12.522804969507096	11.593328710901007	12.090806172015258	13.495425002926368	11.795477932748627	11.029821980022595	12.262475251949724	12.955035983463144	11.563187001294478	12.239345214931047	12.889172310755114	12.732331272713498	12.009175350074614	12.203996894626354	14.189542293584124	13.333209199795059	12.106783975496686	12.938612558998924	12.02164123087176	11.713299292897462	13.136976176203996	13.116172019218455	13.379607697319967	13.450624058561395	13.128112635844248	13.032115041325941	12.051260820121904	11.068549090080408	11.516655657631947	12.741883707262055	12.791912217347106	14.442609790763651	12.724399844692282	12.23786048826147	13.853159516322052	12.41526165368282	13.673997892854139	12.554479647306554	12.23809798555943	11.612401639569272	11.183898214266588	12.98957391082749	13.071532873021674	12.523797831138191	12.859612216027624	12.638296005320072	11.446814681336043	11.494174253918793	12.229207264469473	11.966442535779896	13.253626164659332	12.116806664240414	12.668420910941357	11.72287107979879	12.69420824994462	11.950201706449114	13.186273151041263	11.990788263442571	11.485867056627088	13.369294655280767	12.973292241352574	12.76074796280513	12.770576677745277	13.106079932026253	14.47869581936956	12.980105485520996	13.225263546709492	12.623059337587788	11.871382045059057	11.150373338030507	13.085113817930543	12.803874608583753	12.07099226160366	12.026755260239653	12.783196949653535
hsa-miR-30d-5p	12.958651989212353	13.129161458992192	14.553220708964341	13.822091589340623	11.903146057213306	12.670747737221427	12.72612493059383	13.328206615956837	13.274592764450569	12.210086793127331	14.160439501600418	11.738653316636865	13.10442076577223	12.146461354445332	13.232329581885642	13.530553041222555	12.976757886064819	11.875883450776916	13.167535686623385	12.504962089706948	12.282316470325542	12.184731998725269	12.3820010120737	13.018897680915419	11.745217212582538	12.249060055493434	12.92603952131432	13.446220449372055	12.973953822565761	12.734584637049322	12.873172063899581	13.060349836806498	14.406888511952896	13.599778518861184	12.527412567330456	13.63731114636522	13.209875289939006	11.968713232970687	12.137290665289031	13.868308796433666	12.499531624728066	12.51286201308553	12.126336258505846	12.438424096598155	12.84102044400434	13.704458874461865	12.415484575815864	13.327972154867314	12.348913756872015	13.056676853073675	12.128410976189874	12.778619456980062	14.368393001853317	12.817050722863874	13.71800706719629	13.1459893954827	14.011007742303113	13.476622345100782	11.896113352287097	13.612938366145016	12.192249452628857	12.95256265933973	11.852302957140946	13.604485430663358	14.254684609070388	11.938318357997913	12.845479171082292	12.484812817041	12.48175737161193	12.51780882946209	12.53758770888077	12.174291783750585	11.857904524395813	12.076057731298684	13.53535213937412	12.642246745249423	13.080659645250142	12.448523076412808	13.3972505798205	12.294184910710502	13.39622860058954	12.483011080433664	12.687681453865027	13.552332758540382	12.354019537558404	12.865271101692086	12.394496448541332	13.0159306879905	12.66939233606491	14.25393695702961	13.357968040416688	13.702638349185719	13.544112284054213	11.828838666924105	12.85117690984901	12.561309425321646	11.567807020056648	13.34448799504962	12.293016158179167
hsa-miR-30e-5p	11.252495140170275	12.84587815233866	13.38716003277951	12.690136335367674	12.326060616625583	12.585764816545243	12.253649044911135	12.350867886794235	12.29100221834019	11.213914425354394	12.153461357446034	11.89009340693747	12.727223692131027	12.372748323603185	11.926527704962027	12.538338013329332	12.266633529538964	11.371705052467172	12.737165389893926	12.902630822347199	11.967152421079678	12.845575371721	12.940625620580134	11.233082317922523	12.811253739283655	12.736865233819008	12.558863356083197	12.664151490798698	11.308277531610637	12.244792512425047	12.871599711188738	11.724199274162725	12.39230815003685	12.716264015655629	12.825053959621984	13.382328725503143	13.035220048402097	13.205854952299706	13.710410453155017	12.770969217893828	13.208093447760618	12.326320706530838	12.35950526523699	12.55184908180579	13.893976645101311	12.63149432700526	11.525750475133096	12.370923058548161	10.58405930698142	12.687828387307693	11.141699028933553	12.75349005313263	13.047151120394943	12.110699592242163	10.982722033024977	11.705505195286852	12.21628555317759	13.75516273250241	12.558920400842153	12.342088360629948	12.13701413520697	11.386604895110041	13.351638052871914	12.507620372876588	13.244480924394232	12.551518082423419	11.832225481552127	12.414657094443525	11.991416465976766	12.28213134044407	12.488457059601773	12.309183630676884	12.545343797917065	12.673025321386987	12.430526948077924	12.333273807022541	11.623242269170522	12.891759684578194	12.466076703157592	12.507469119069492	12.737007281572149	11.86676506901595	11.731940822982777	12.880938257067406	12.599144358665454	12.137083231756074	12.714005642358616	11.314366848001631	12.030568448695334	12.649895837606296	13.16264814209532	11.515615880875416	12.98738551506616	12.82755251763822	12.0918102037558	11.478554959355643	13.123772387699372	12.520049647710056	11.704287675803016
hsa-miR-30e-3p	13.590085672351798	12.44163814184993	12.049075962397396	11.58239982141483	12.564796988510091	12.186892583488302	11.552046152745474	11.984753404428423	12.41981496824702	11.92199019984852	12.433533651145547	11.03658598724305	11.665673885064917	12.081721366204462	12.602005040401599	12.898078757387376	12.131263749550945	12.930338016652534	13.448108250316984	13.584434576059396	13.002326972736737	11.925080837360758	12.082667075935213	12.366024543979378	12.603652300627036	11.61791196585856	12.323295880745121	11.950496534142578	12.254786108873933	13.288141102916862	13.172385224104588	12.055098174728776	12.947549397232553	12.778882864597636	12.547489951638017	12.670138974935858	11.784804812702973	12.765797639632467	11.132257184354675	10.529545550225059	11.349691885530701	12.00889561236133	12.582455700338842	11.552564882906351	12.858444893556644	11.482828755454639	11.665109376627996	13.189894415615633	12.934062822108991	12.356866999468354	11.625701106497495	11.36971321690146	11.79910526565031	13.177266914587968	11.660526565211773	11.825733718274492	11.042755598424403	11.757930310075297	12.445398478164375	13.010799547348379	12.802229033880709	11.844409967346879	13.006829483299795	11.600005735928967	13.059553195800854	12.758228706301136	11.77406243099394	11.996325710868732	12.15278890389239	13.011379843165845	11.584588555420643	12.566256043393821	10.475782416826595	12.293879986146782	11.995947609797295	12.636900072287498	12.329071856298718	10.515290275213657	12.163739047311262	12.46283597658958	10.81230997981688	11.880434700490499	11.515616484434785	12.380833602864222	12.146910473028981	11.451612604236727	12.26220402381446	13.369888756326121	12.259043987677718	13.002077236187434	10.515896901510176	11.479817959711932	12.705804789755724	12.646657990537843	13.217026286357683	13.449418435778535	12.160725526234742	12.378315440844167	12.303358873226973
hsa-let-7f-5p	14.627723028618458	11.466859732087457	11.787374493807468	12.303383604861702	11.266327424737684	12.48715132560266	12.817122851464012	13.428570627641172	13.106803725956114	12.747252384812258	11.749279902658547	10.665080129691313	12.17889541068566	12.358318437797765	11.127869337369239	11.499290657288912	13.989317739033002	12.339399216454341	10.634413889898669	11.400454878245396	13.755429998380691	12.301385132383704	12.564959786316717	12.112924264845816	13.4539424756231	11.117021415229848	11.303837827486712	11.806552682300461	13.636301652964391	11.334100027764965	11.73441455448548	12.679224932374874	11.514704781708375	12.011564204045287	12.542543484194443	12.243395166413514	12.04827154023777	11.154756795478962	11.870956850133895	11.479943475815464	11.082143823538349	12.246729665708926	14.182504300369342	11.792416004819088	14.210659832610618	11.089753562342233	13.127724001365662	11.621611589363361	12.039088165328796	12.093782810379787	11.800155392743227	11.94811855184215	11.518341130091287	13.003713422516338	13.260234811876881	11.582418588494157	11.343587217778278	10.890643507812747	13.074642617180723	13.18087205378288	12.001526601551932	12.940314809557119	13.211156020158981	14.538766485845045	11.411168237132093	12.617512092659238	13.03644606345801	13.173364354903605	10.899991646762242	11.931344251868897	12.980920260396124	11.865144021034327	11.158705127477507	12.135243603502092	12.790896067224432	10.935089393370879	13.487554312421947	10.728632887746615	11.984096481650102	12.902199899130345	11.019403552086853	12.359183405307347	11.777975758993868	11.804130562432558	10.138102692927307	12.592132169092977	11.977440051964876	13.017079982318483	13.28545348855596	12.661914825716385	10.977324318314938	11.218553640798898	12.196712551218715	12.207350502419258	12.62473649924346	13.982702808414814	13.043385845648285	11.525041224784609	12.156460431611553
hsa-miR-93-5p	10.489733226946836	12.516515612875915	13.718929716010518	12.95814397624304	11.617081473953471	11.071065310633664	12.547615905936192	11.827839984763736	11.805056232301549	12.046938177360992	12.006001851696002	11.718428997619162	13.664510048338432	12.241608584052694	12.33100768440192	11.3857615707751	11.22777035069312	11.14211407525152	11.559364815203525	11.159884073206369	12.028004541513157	12.307975790339581	11.95377590841827	12.012899567464828	12.851407973637702	11.73165855929785	11.40627883170712	12.426176404700916	12.762944164267306	10.528168614520657	11.356366299977838	12.592372021981825	10.134233680801692	12.523343767474433	11.709526860002345	12.735137964407892	12.794080618295643	10.593367007163172	13.477691544139319	13.059335187588188	11.61695653965343	12.62422773410173	11.226065030154826	12.071001808835534	12.274407559836988	11.888006604229709	12.097778366088399	11.149231922488218	11.397049853897126	13.16567515204352	12.057568709003888	13.379764145917346	13.127477914878577	11.531192692105655	14.050676895130062	12.81582843404677	11.458005709898355	11.06035713887092	12.326181210703261	13.163407458651577	12.009014991250504	12.796726671279057	11.07019312036977	11.932671735387007	11.523286926474913	11.179592504343088	12.678431426209587	12.932944326247632	11.947472922132768	12.247733396798143	11.926331936859393	11.464127550014728	10.219908238040366	11.7741952300416	13.978384392837174	11.581158396425952	12.346597788727856	9.964684017175243	11.597658645998825	13.755574020877422	11.242809841843748	12.925831171954638	12.359832349093487	12.68720613061408	11.740839843518405	12.148266341473862	13.587445908344826	12.096293095471614	12.25749488213011	13.479267912814958	12.664936006891125	12.03559468567296	12.663443653758351	12.47526309567958	11.160233416680326	10.670635516351949	12.538360743590339	11.256022667136076	10.941713752678707
